Bill Number,Reference,Supplier,Supplier Acc. No,Supplier Tags,Biller,Date,Due Date,Amount,Paid Amount,Due Amount,Created At,Finalized,Finalized By,Related PO,Tags,Notes
20130,SO500041,TYRES 4U,"","",TYRES 4U,2023-01-10 15:23:07 +1000,2023-03-31 15:23:07 +1000,605.0,605.0,0.0,2023-01-10 15:23:25 +1000,Y,Nicola Wise,"","",""
20131,ES928277,TYRES 4U,"","",TYRES 4U,2023-01-10 15:23:47 +1000,2023-03-31 15:23:47 +1000,173.8,173.8,0.0,2023-01-10 15:24:02 +1000,Y,Nicola Wise,"","",""
20132,TW42-0000259571,BSC MOTION TECHNOLOGY,"","",BSC MOTION TECHNOLOGY,2023-01-11 09:44:28 +1000,2023-02-10 09:44:28 +1000,432.74,432.74,0.0,2023-01-11 09:45:33 +1000,Y,Troy,"","",""
20133,10863908,EXCLUSIVE TYRES,"","",EXCLUSIVE TYRES,2023-01-12 14:17:37 +1000,2023-02-28 14:17:37 +1000,1123.85,1123.85,0.0,2023-01-12 14:17:56 +1000,Y,Troy,"","",""
20134,VS453588,TYRES 4U,"","",TYRES 4U,2023-01-12 14:27:40 +1000,2023-03-31 14:27:40 +1000,3102.0,3102.0,0.0,2023-01-12 14:28:01 +1000,Y,Nicola Wise,"","",""
20135,ES928738,TYRES 4U,"","",TYRES 4U,2023-01-12 14:28:44 +1000,2023-03-31 14:28:44 +1000,2203.89,2203.89,0.0,2023-01-12 14:28:54 +1000,Y,Nicola Wise,"","",""
20136,ES928756,TYRES 4U,"","",TYRES 4U,2023-01-12 14:29:29 +1000,2023-03-31 14:29:29 +1000,7524.0,7524.0,0.0,2023-01-12 14:29:43 +1000,Y,Nicola Wise,"","",""
20137,ES928137,TYRES 4U,"","",TYRES 4U,2023-01-12 14:30:32 +1000,2023-03-31 14:30:32 +1000,817.74,817.74,0.0,2023-01-12 14:30:45 +1000,Y,Nicola Wise,"","",""
20138,ES927683,TYRES 4U,"","",TYRES 4U,2023-01-12 14:31:44 +1000,2023-03-31 14:31:44 +1000,329.67,329.67,0.0,2023-01-12 14:31:56 +1000,Y,Nicola Wise,"","",""
20139,ES928742,TYRES 4U,"","",TYRES 4U,2023-01-12 14:35:10 +1000,2023-03-31 14:35:10 +1000,2441.74,2441.74,0.0,2023-01-12 14:35:20 +1000,Y,Nicola Wise,"","",""
20140,ES928393,TYRES 4U,"","",TYRES 4U,2023-01-12 14:35:46 +1000,2023-03-31 14:35:46 +1000,5445.0,5445.0,0.0,2023-01-12 14:35:58 +1000,Y,Nicola Wise,"","",""
20141,ES928069,TYRES 4U,"","",TYRES 4U,2023-01-12 14:36:32 +1000,2023-03-31 14:36:32 +1000,196.35,196.35,0.0,2023-01-12 14:36:41 +1000,Y,Nicola Wise,"","",""
20142,ES929002,TYRES 4U,"","",TYRES 4U,2023-01-12 17:39:05 +1000,2023-03-31 17:39:05 +1000,2561.68,2561.68,0.0,2023-01-12 17:39:32 +1000,Y,Nicola Wise,"","",""
20143,ES929001,TYRES 4U,"","",TYRES 4U,2023-01-12 17:39:59 +1000,2023-03-31 17:39:59 +1000,728.88,728.88,0.0,2023-01-12 17:40:12 +1000,Y,Nicola Wise,"","",""
20144,ES928999,TYRES 4U,"","",TYRES 4U,2023-01-12 17:42:08 +1000,2023-03-31 17:42:08 +1000,189.97,189.97,0.0,2023-01-12 17:42:33 +1000,Y,Nicola Wise,"","",""
20145,ES929000,TYRES 4U,"","",TYRES 4U,2023-01-12 17:43:35 +1000,2023-03-31 17:43:35 +1000,1659.96,1659.96,0.0,2023-01-12 17:43:47 +1000,Y,Nicola Wise,"","",""
20146,1732042,NETA TIRE SERVICE & SALES P/L,"","",NETA TIRE SERVICE & SALES P/L,2023-01-13 20:51:57 +1000,2023-02-28 22:59:59 +1000,347.6,347.6,0.0,2023-01-13 20:52:19 +1000,Y,Troy,"","",""
20147,ES929146,TYRES 4U,"","",TYRES 4U,2023-01-16 16:23:34 +1000,2023-04-01 22:59:59 +1000,3796.65,3796.65,0.0,2023-01-16 16:23:50 +1000,Y,Nicola Wise,"","",""
20148,SO500043,TYRES 4U,"","",TYRES 4U,2023-01-16 16:24:31 +1000,2023-03-31 22:59:59 +1000,605.0,605.0,0.0,2023-01-16 16:24:44 +1000,Y,Nicola Wise,"","",""
20149,2446227,DYNAMIC WHEELS,"","",DYNAMIC WHEELS,2023-01-16 16:25:09 +1000,2023-02-28 22:59:59 +1000,270.6,270.6,0.0,2023-01-16 16:25:27 +1000,Y,Troy,"","",""
20150,ES929496,TYRES 4U,"","",TYRES 4U,2023-01-17 15:19:24 +1000,2023-03-31 22:59:59 +1000,732.6,732.6,0.0,2023-01-17 15:19:48 +1000,Y,Nicola Wise,"","",""
20151,ES929519,TYRES 4U,"","",TYRES 4U,2023-01-17 15:20:22 +1000,2023-03-31 22:59:59 +1000,242.0,242.0,0.0,2023-01-17 15:20:30 +1000,Y,Nicola Wise,"","",""
20152,1X017933,TYRES 4U,"","",TYRES 4U,2023-01-17 09:19:49 +1000,2023-03-31 22:59:59 +1000,1766.86,1766.86,0.0,2023-01-18 09:20:10 +1000,Y,Nicola Wise,"","",""
20153,26851,ATLAS TYRES,"","",ATLAS TYRES,2023-01-17 06:51:50 +1000,2023-02-28 06:51:50 +1000,2519.0,2519.0,0.0,2023-01-19 06:53:33 +1000,Y,Troy,"","",""
20154,ES929986,TYRES 4U,"","",TYRES 4U,2023-01-19 15:48:51 +1000,2023-03-31 22:59:59 +1000,3991.79,3991.79,0.0,2023-01-19 15:49:09 +1000,Y,Nicola Wise,"","",""
20155,5124TM,TYRES 4U,"","",TYRES 4U,2023-01-19 15:51:18 +1000,2023-03-31 22:59:59 +1000,1661.0,1661.0,0.0,2023-01-19 15:51:31 +1000,Y,Troy,"","",""
20156,ES929385,TYRES 4U,"","",TYRES 4U,2023-01-19 15:52:23 +1000,2023-03-31 22:59:59 +1000,8470.0,8470.0,0.0,2023-01-19 15:52:34 +1000,Y,Troy,"","",""
20157,ES929624,TYRES 4U,"","",TYRES 4U,2023-01-19 15:53:08 +1000,2023-03-31 22:59:59 +1000,297.0,297.0,0.0,2023-01-19 15:53:19 +1000,Y,Nicola Wise,"","",""
20158,ES930099,TYRES 4U,"","",TYRES 4U,2023-01-19 15:53:33 +1000,2023-03-31 22:59:59 +1000,673.2,673.2,0.0,2023-01-19 15:53:47 +1000,Y,Nicola Wise,"","",""
20159,ES929672,TYRES 4U,"","",TYRES 4U,2023-01-19 15:54:14 +1000,2023-03-31 22:59:59 +1000,981.75,981.75,0.0,2023-01-19 15:54:25 +1000,Y,Nicola Wise,"","",""
20160,ES929719,TYRES 4U,"","",TYRES 4U,2023-01-19 15:54:46 +1000,2023-03-31 22:59:59 +1000,1265.06,1265.06,0.0,2023-01-19 15:54:55 +1000,Y,Nicola Wise,"","",""
20161,ES929717,TYRES 4U,"","",TYRES 4U,2023-01-19 15:55:27 +1000,2023-03-31 22:59:59 +1000,227.92,227.92,0.0,2023-01-19 15:55:46 +1000,Y,Nicola Wise,"","",""
20162,10862840,EXCLUSIVE TYRES,"","",EXCLUSIVE TYRES,2022-12-09 07:23:40 +1000,2023-01-31 22:59:59 +1000,1130.97,1130.97,0.0,2023-01-20 07:25:05 +1000,Y,Troy,"","",""
20163,ES930180,TYRES 4U,"","",TYRES 4U,2023-01-20 12:23:23 +1000,2023-03-31 22:59:59 +1000,1218.89,1218.89,0.0,2023-01-20 12:23:36 +1000,Y,Nicola Wise,"","",""
20164,3940345390,REPCO Chinchilla,"","",REPCO Chinchilla,2023-01-20 12:25:57 +1000,2023-02-28 22:59:59 +1000,731.59,731.59,0.0,2023-01-20 12:26:10 +1000,Y,Troy,"","",""
20165,3940345389,REPCO Chinchilla,"","",REPCO Chinchilla,2023-01-20 12:27:28 +1000,2023-02-28 22:59:59 +1000,143.0,143.0,0.0,2023-01-20 12:27:38 +1000,Y,Troy,"","",""
20166,SI5218,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-01-20 12:28:22 +1000,2023-02-25 12:28:22 +1000,2102.8,2102.8,0.0,2023-01-20 12:28:53 +1000,Y,Troy,"","",""
20167,SI5219,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-01-20 12:30:39 +1000,2023-02-25 12:30:39 +1000,361.79,361.79,0.0,2023-01-20 12:30:50 +1000,Y,Troy,"","",""
20168,1616340,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-19 14:35:05 +1000,2023-01-19 14:35:05 +1000,3902.8,3902.8,0.0,2023-01-23 14:35:40 +1000,Y,Troy,"","",""
20169,1616745,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-20 14:36:24 +1000,2023-01-20 14:36:24 +1000,246.4,246.4,0.0,2023-01-23 14:36:39 +1000,Y,Troy,"","",""
20170,231200037,Toyo Tyre Australia pty ltd,"","",Toyo Tyre Australia pty ltd,2023-01-20 14:36:58 +1000,2023-02-28 22:59:59 +1000,2620.2,2620.2,0.0,2023-01-23 14:37:17 +1000,Y,Troy,"","",""
20171,ES930499,TYRES 4U,"","",TYRES 4U,2023-01-23 14:39:01 +1000,2023-03-31 22:59:59 +1000,600.6,600.6,0.0,2023-01-23 14:39:46 +1000,Y,Nicola Wise,"","",""
20172,ES930432,TYRES 4U,"","",TYRES 4U,2023-01-23 14:41:40 +1000,2023-03-31 22:59:59 +1000,665.28,665.28,0.0,2023-01-23 14:41:54 +1000,Y,Nicola Wise,"","",""
20173,ES930789,TYRES 4U,"","",TYRES 4U,2023-01-24 15:30:02 +1000,2023-03-31 22:59:59 +1000,1166.0,1166.0,0.0,2023-01-24 15:30:25 +1000,Y,Nicola Wise,"","",""
20174,ES930548,TYRES 4U,"","",TYRES 4U,2023-01-24 15:30:47 +1000,2023-03-31 22:59:59 +1000,1056.55,1056.55,0.0,2023-01-24 15:31:01 +1000,Y,Nicola Wise,"","",""
20175,ES930788,TYRES 4U,"","",TYRES 4U,2023-01-24 15:31:23 +1000,2023-03-31 22:59:59 +1000,913.77,913.77,0.0,2023-01-24 15:31:36 +1000,Y,Nicola Wise,"","",""
20176,ES930806,TYRES 4U,"","",TYRES 4U,2023-01-24 15:31:49 +1000,2023-03-31 22:59:59 +1000,1500.68,1500.68,0.0,2023-01-24 15:31:59 +1000,Y,Nicola Wise,"","",""
20177,ES930544,TYRES 4U,"","",TYRES 4U,2023-01-24 15:33:25 +1000,2023-03-31 22:59:59 +1000,112.42,112.42,0.0,2023-01-24 15:33:36 +1000,Y,Nicola Wise,"","",""
20178,TW42-0000261533,BSC MOTION TECHNOLOGY,"","",BSC MOTION TECHNOLOGY,2023-01-24 15:39:57 +1000,2023-02-28 22:59:59 +1000,800.21,800.21,0.0,2023-01-24 15:40:26 +1000,Y,Troy,"","",""
20179,1613007,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-14 10:59:16 +1000,2023-02-28 10:59:16 +1000,501.6,501.6,0.0,2023-01-25 10:59:44 +1000,Y,Troy,"","",""
20180,1613237,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-05 11:02:54 +1000,2023-02-28 11:02:54 +1000,367.4,367.4,0.0,2023-01-25 11:03:16 +1000,Y,Troy,"","",""
20181,1613544,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-06 11:04:11 +1000,2023-02-05 11:04:11 +1000,613.8,613.8,0.0,2023-01-25 11:04:32 +1000,Y,Troy,"","",""
20182,1613916,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-09 11:05:30 +1000,2023-02-28 11:05:30 +1000,400.4,400.4,0.0,2023-01-25 11:05:53 +1000,Y,Troy,"","",""
20183,1614612,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-11 11:06:09 +1000,2023-02-28 11:06:09 +1000,1276.0,1276.0,0.0,2023-01-25 11:06:29 +1000,Y,Troy,"","",""
20184,1616200,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-18 11:07:10 +1000,2023-02-28 11:07:10 +1000,2653.2,2653.2,0.0,2023-01-25 11:07:28 +1000,Y,Troy,"","",""
20185,1616037,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-18 11:08:07 +1000,2023-02-28 11:08:07 +1000,367.4,367.4,0.0,2023-01-25 11:08:24 +1000,Y,Troy,"","",""
20186,1616251,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-19 11:08:40 +1000,2023-02-28 11:08:40 +1000,642.4,642.4,0.0,2023-01-25 11:08:59 +1000,Y,Troy,"","",""
20187,10864306,EXCLUSIVE TYRES,"","",EXCLUSIVE TYRES,2023-01-25 11:11:04 +1000,2023-02-28 22:59:59 +1000,1123.85,1123.85,0.0,2023-01-25 11:11:22 +1000,Y,Troy,"","",""
20188,00009594,TECHKING AUSTRALIA,"","",TECHKING AUSTRALIA,2023-01-12 11:12:37 +1000,2023-02-28 22:59:59 +1000,3071.2,3071.2,0.0,2023-01-25 11:13:07 +1000,Y,Troy,"","",""
20189,SO500044,TYRES 4U,"","",TYRES 4U,2023-01-24 11:14:03 +1000,2023-03-31 22:59:59 +1000,4947.8,4947.8,0.0,2023-01-25 11:14:20 +1000,Y,Nicola Wise,"","",""
20190,ES930879,TYRES 4U,"","",TYRES 4U,2023-01-25 08:16:36 +1000,2023-03-31 22:59:59 +1000,73.88,73.88,0.0,2023-01-27 08:16:54 +1000,Y,Nicola Wise,"","",""
20191,ES930867,TYRES 4U,"","",TYRES 4U,2023-01-25 08:17:23 +1000,2023-03-31 22:59:59 +1000,411.84,411.84,0.0,2023-01-27 08:17:40 +1000,Y,Nicola Wise,"","",""
20192,ES931092,TYRES 4U,"","",TYRES 4U,2023-01-27 08:18:07 +1000,2023-03-31 22:59:59 +1000,1457.5,1457.5,0.0,2023-01-27 08:18:17 +1000,Y,Nicola Wise,"","",""
20193,1617659,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-25 08:21:07 +1000,2023-02-28 08:21:07 +1000,83.6,83.6,0.0,2023-01-27 08:21:25 +1000,Y,Troy,"","",""
20194,1617656,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-25 08:24:25 +1000,2023-02-28 08:24:25 +1000,1425.6,1425.6,0.0,2023-01-27 08:24:43 +1000,Y,Troy,"","",""
20195,10864351,EXCLUSIVE TYRES,"","",EXCLUSIVE TYRES,2023-01-27 08:25:38 +1000,2023-02-28 22:59:59 +1000,786.46,786.46,0.0,2023-01-27 08:26:20 +1000,Y,Troy,"","",""
20196,2448365,DYNAMIC WHEELS,"","",DYNAMIC WHEELS,2023-01-25 08:27:22 +1000,2023-02-28 22:59:59 +1000,172.7,172.7,0.0,2023-01-27 08:27:40 +1000,Y,Troy,"","",""
20197,SI5242,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-01-25 08:28:46 +1000,2023-02-25 08:28:46 +1000,1788.88,1788.88,0.0,2023-01-27 08:29:04 +1000,Y,Troy,"","",""
20198,SI5249,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-01-27 15:17:30 +1000,2023-02-25 15:17:30 +1000,361.79,361.79,0.0,2023-01-30 15:17:47 +1000,Y,Troy,"","",""
20199,ES931369,TYRES 4U,"","",TYRES 4U,2023-01-30 15:18:11 +1000,2023-03-31 22:59:59 +1000,356.4,356.4,0.0,2023-01-30 15:18:28 +1000,Y,Nicola Wise,"","",""
20200,1618041,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-30 15:18:53 +1000,2023-02-28 15:18:53 +1000,567.6,567.6,0.0,2023-01-30 15:19:16 +1000,Y,Troy,"","",""
20201,ES931570,TYRES 4U,"","",TYRES 4U,2023-01-31 14:32:11 +1000,2023-03-31 22:59:59 +1000,1309.0,1309.0,0.0,2023-01-31 14:32:25 +1000,Y,Nicola Wise,"","",""
20202,ES931713,TYRES 4U,"","",TYRES 4U,2023-01-31 14:32:54 +1000,2023-03-31 22:59:59 +1000,5720.0,5720.0,0.0,2023-01-31 14:33:03 +1000,Y,Nicola Wise,"","",""
20203,VS454873,TYRES 4U,"","",TYRES 4U,2023-01-31 15:42:33 +1000,2023-03-31 22:59:59 +1000,5731.0,5731.0,0.0,2023-02-01 15:42:52 +1000,Y,Nicola Wise,"","",""
20204,SO500045,TYRES 4U,"","",TYRES 4U,2023-02-01 15:43:32 +1000,2023-04-30 23:59:59 +1000,605.0,605.0,0.0,2023-02-01 15:43:45 +1000,Y,Nicola Wise,"","",""
20205,SO500046,TYRES 4U,"","",TYRES 4U,2023-02-01 15:44:05 +1000,2023-04-30 23:59:59 +1000,4802.05,4802.05,0.0,2023-02-01 15:44:19 +1000,Y,Nicola Wise,"","",""
20206,1618680,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-02-01 15:45:04 +1000,2023-03-31 15:45:04 +1000,809.6,809.6,0.0,2023-02-01 15:45:24 +1000,Y,Troy,"","",""
20207,1618681,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-02-01 15:46:18 +1000,2023-03-31 15:46:18 +1000,286.0,286.0,0.0,2023-02-01 15:46:31 +1000,Y,Troy,"","",""
20208,1909341,REMA TIP TOP AUSTRALIA PTY LTD,"","",REMA TIP TOP AUSTRALIA PTY LTD,2023-01-04 16:02:32 +1000,2023-02-28 22:59:59 +1000,120.01,120.01,0.0,2023-02-01 16:02:48 +1000,Y,Troy,"","",""
20209,SI5263,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-02-02 14:36:35 +1000,2023-03-25 14:36:35 +1000,2070.16,2070.16,0.0,2023-02-02 14:38:40 +1000,Y,Troy,"","",""
20210,3940346534,REPCO Chinchilla,"","",REPCO Chinchilla,2023-02-02 14:42:01 +1000,2023-03-31 22:59:59 +1000,123.2,123.2,0.0,2023-02-02 14:42:17 +1000,Y,Troy,"","",""
20211,ES931038,TYRES 4U,"","",TYRES 4U,2023-02-02 15:31:20 +1000,2023-04-30 23:59:59 +1000,92.07,92.07,0.0,2023-02-03 15:31:47 +1000,Y,Nicola Wise,"","",""
20212,ES931822,TYRES 4U,"","",TYRES 4U,2023-02-02 15:32:38 +1000,2023-04-30 23:59:59 +1000,8960.88,8960.88,0.0,2023-02-03 15:32:50 +1000,Y,Nicola Wise,"","",""
20213,ES931731,TYRES 4U,"","",TYRES 4U,2023-02-03 15:33:27 +1000,2023-04-30 23:59:59 +1000,3662.6,3662.6,0.0,2023-02-03 15:33:38 +1000,Y,Nicola Wise,"","",""
20214,ES931882,TYRES 4U,"","",TYRES 4U,2023-02-02 15:34:02 +1000,2023-04-30 23:59:59 +1000,3168.0,3168.0,0.0,2023-02-03 15:34:11 +1000,Y,Nicola Wise,"","",""
20215,10864587,EXCLUSIVE TYRES,"","",EXCLUSIVE TYRES,2023-02-03 15:34:32 +1000,2023-03-31 22:59:59 +1000,1078.7,1078.7,0.0,2023-02-03 15:34:45 +1000,Y,Troy,"","",""
20216,3940346615,REPCO Chinchilla,"","",REPCO Chinchilla,2023-02-03 15:35:03 +1000,2023-03-31 22:59:59 +1000,209.4,209.4,0.0,2023-02-03 15:35:11 +1000,Y,Madalyn Kerrison,"","",""
20217,1917821,REMA TIP TOP AUSTRALIA PTY LTD,"","",REMA TIP TOP AUSTRALIA PTY LTD,2023-02-03 17:44:23 +1000,2023-03-31 22:59:59 +1000,453.66,453.66,0.0,2023-02-06 17:44:42 +1000,Y,Troy,"","",""
20218,ES932526,TYRES 4U,"","",TYRES 4U,2023-02-03 17:46:46 +1000,2023-04-30 23:59:59 +1000,5832.99,5832.99,0.0,2023-02-06 17:47:05 +1000,Y,Nicola Wise,"","",""
20219,ES932527,TYRES 4U,"","",TYRES 4U,2023-02-03 17:47:23 +1000,2023-04-30 23:59:59 +1000,629.2,629.2,0.0,2023-02-06 17:47:38 +1000,Y,Nicola Wise,"","",""
20220,ES932524,TYRES 4U,"","",TYRES 4U,2023-02-03 17:47:58 +1000,2023-04-30 23:59:59 +1000,1166.0,1166.0,0.0,2023-02-06 17:48:10 +1000,Y,Nicola Wise,"","",""
20221,ES932525,TYRES 4U,"","",TYRES 4U,2023-02-03 17:48:35 +1000,2023-04-30 23:59:59 +1000,1082.4,1082.4,0.0,2023-02-06 17:48:45 +1000,Y,Nicola Wise,"","",""
20222,ES932679,TYRES 4U,"","",TYRES 4U,2023-02-03 17:49:19 +1000,2023-04-30 23:59:59 +1000,5754.1,5754.1,0.0,2023-02-06 17:49:30 +1000,Y,Nicola Wise,"","",""
20223,ES932680,TYRES 4U,"","",TYRES 4U,2023-02-06 17:50:23 +1000,2023-04-30 23:59:59 +1000,5565.23,5565.23,0.0,2023-02-06 17:50:37 +1000,Y,Nicola Wise,"","",""
20224,ES932528,TYRES 4U,"","",TYRES 4U,2023-02-03 17:51:24 +1000,2023-04-30 23:59:59 +1000,473.15,473.15,0.0,2023-02-06 17:51:39 +1000,Y,Nicola Wise,"","",""
20225,1619683,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-02-06 17:52:27 +1000,2023-03-31 17:52:27 +1000,818.4,818.4,0.0,2023-02-06 17:52:43 +1000,Y,Troy,"","",""
20226,1619729,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-02-06 17:53:57 +1000,2023-03-31 17:53:57 +1000,127.6,127.6,0.0,2023-02-06 17:54:12 +1000,Y,Troy,"","",""
20227,10864681,EXCLUSIVE TYRES,"","",EXCLUSIVE TYRES,2023-02-07 19:38:45 +1000,2023-03-31 22:59:59 +1000,827.16,827.16,0.0,2023-02-07 19:39:01 +1000,Y,Madalyn Kerrison,"","",""
20228,89130646,Bridgestone Australia,"","",Bridgestone Australia,2023-02-07 19:39:34 +1000,2023-03-31 22:59:59 +1000,10560.22,10560.22,0.0,2023-02-07 19:39:51 +1000,Y,Nicola Wise,"","",""
20229,ES932858,TYRES 4U,"","",TYRES 4U,2023-02-07 19:40:11 +1000,2023-04-30 23:59:59 +1000,619.34,619.34,0.0,2023-02-07 19:40:25 +1000,Y,Nicola Wise,"","",""
20230,1X023098,TYRES 4U,"","",TYRES 4U,2023-02-07 19:41:17 +1000,2023-04-30 23:59:59 +1000,8329.2,8329.2,0.0,2023-02-07 19:41:32 +1000,Y,Nicola Wise,"","",""
WAN20231,1742967,NETA TIRE SERVICE & SALES P/L,"","",NETA TIRE SERVICE & SALES P/L,2023-02-07 16:46:20 +1000,2023-03-31 22:59:59 +1000,202.4,202.4,0.0,2023-02-08 16:46:33 +1000,Y,Kieran Smith,"","",""
WAN20232,SO500047,TYRES 4U,"","",TYRES 4U,2023-02-08 16:47:25 +1000,2023-04-30 23:59:59 +1000,605.0,605.0,0.0,2023-02-08 16:47:40 +1000,Y,Nicola Wise,"","",""
WAN20233,7582,FORDS TYRE SERVICE,"","",FORDS TYRE SERVICE,2023-01-19 16:48:38 +1000,2023-01-19 16:48:38 +1000,4873.0,4873.0,0.0,2023-02-08 16:49:09 +1000,Y,Madalyn Kerrison,"","",""
WAN20234,1612594,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-03 17:26:17 +1000,2023-02-28 17:26:17 +1000,1287.0,1287.0,0.0,2023-02-09 17:26:41 +1000,Y,Kieran Smith,"","",""
WAN20235,1612603,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-03 17:29:17 +1000,2023-02-28 17:29:17 +1000,774.4,774.4,0.0,2023-02-09 17:29:39 +1000,Y,Kieran Smith,"","",""
WAN20236,ES932859,TYRES 4U,"","",TYRES 4U,2023-02-09 17:38:29 +1000,2023-04-30 23:59:59 +1000,1584.0,1584.0,0.0,2023-02-09 17:38:46 +1000,Y,Nicola Wise,"","",""
WAN20237,ES932198,TYRES 4U,"","",TYRES 4U,2023-02-09 17:39:05 +1000,2023-04-30 23:59:59 +1000,2441.74,2441.74,0.0,2023-02-09 17:39:20 +1000,Y,Nicola Wise,"","",""
WAN20238,ES932197,TYRES 4U,"","",TYRES 4U,2023-02-09 17:39:41 +1000,2023-04-30 23:59:59 +1000,4407.79,4407.79,0.0,2023-02-09 17:39:54 +1000,Y,Nicola Wise,"","",""
WAN20239,ES933348,TYRES 4U,"","",TYRES 4U,2023-02-09 17:40:20 +1000,2023-04-30 23:59:59 +1000,3932.5,3932.5,0.0,2023-02-09 17:40:34 +1000,Y,Nicola Wise,"","",""
WAN20240,1620857,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-02-09 17:42:21 +1000,2023-03-31 17:42:21 +1000,374.0,374.0,0.0,2023-02-09 17:42:40 +1000,Y,Madalyn Kerrison,"","",""
WAN20241,SI5281,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-02-08 17:46:53 +1000,2023-03-25 17:46:53 +1000,1721.85,1721.85,0.0,2023-02-09 17:47:09 +1000,Y,Kieran Smith,"","",""
WAN20242,SI5280,ENIRGI POWER STORAGE PTY LTD,"","",ENIRGI POWER STORAGE PTY LTD,2023-02-08 17:49:39 +1000,2023-03-25 17:49:39 +1000,715.54,715.54,0.0,2023-02-09 17:49:55 +1000,Y,Kieran Smith,"","",""
WAN20243,00009840,TECHKING AUSTRALIA,"","",TECHKING AUSTRALIA,2023-02-09 16:15:40 +1000,2023-03-31 22:59:59 +1000,3929.2,3929.2,0.0,2023-02-10 16:16:01 +1000,Y,Kieran Smith,"","",""
WAN20244,1617478,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-25 10:43:46 +1000,2023-02-28 10:43:46 +1000,422.4,422.4,0.0,2023-02-13 10:45:09 +1000,Y,Kieran Smith,"","",""
WAN20245,1617514,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-01-25 10:46:17 +1000,2023-02-28 10:46:17 +1000,220.0,220.0,0.0,2023-02-13 10:46:56 +1000,Y,Kieran Smith,"","",""
WAN20246,1621148,TOP TYRES AUSTRAILIA PTY LTD,"","",TOP TYRES AUSTRAILIA PTY LTD,2023-02-13 10:48:36 +1000,2023-03-31 10:48:36 +1000,211.2,211.2,0.0,2023-02-13 10:49:24 +1000,Y,Madalyn Kerrison,"","",""
WAN20247,5480788/01,TYREMAX,"","",TYREMAX,2023-02-10 10:50:17 +1000,2023-02-28 10:50:17 +1000,2680.83,2680.83,0.0,2023-02-13 10:51:00 +1000,Y,Madalyn Kerrison,"","",""
WAN20248,04076203,FREEDOM TYRES,"","",FREEDOM TYRES,2023-02-13 10:53:05 +1000,2023-03-31 22:59:59 +1000,1311.2,1311.2,0.0,2023-02-13 10:53:58 +1000,Y,Madalyn Kerrison,"","",""
